User_ID,Name,Age,City,Annual_Salary,HRA_Received,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income,Groceries,Utilities,Healthcare,Education,Entertainment,Rent_Paid,Total_Expenses,Savings,Expense_Ratio,Tax_Old_Regime,Tax_New_Regime,Best_Regime,Tax_Savings
U0341,Divij Saini,47,Ujjain,1656182,89922,130299,29301,19581,0,36613,15588,New,194769,1411413,67102.0,56400.0,46915.0,82959.0,53569.0,214832,520618.0,1135564.0,0.31,235923.9,132282.6,New Regime,103641.29999999999
U0342,Aarush Sinha,54,Dhanbad,476218,260436,5668,26460,1462,0,30348,1789,Old,35379,390839,87402.0,43759.0,58326.0,85757.0,96497.0,233262,611755.0,-135537.0,1.28,0.0,0.0,Old Regime,0.0
U0343,Indrajit Kumar,34,Bikaner,1170044,92913,73233,31918,15511,100000,147520,19420,Old,240082,879962,78077.0,44142.0,82876.0,76048.0,82493.0,147411,518107.0,651937.0,0.44,88492.40000000001,42996.2,New Regime,45496.20000000001
U0344,Vanya Borde,27,Uluberia,1784775,147033,81982,28747,10570,100000,9491,23761,Old,245060,1489715,25913.0,43387.0,39092.0,43129.0,52456.0,365521,572652.0,1212123.0,0.32,259414.5,147943.0,New Regime,111471.5
U0345,Lavanya Reddy,31,Bharatpur,2135416,154792,106133,15972,48665,0,121070,7598,Old,178368,1907048,91304.0,49135.0,66680.0,39558.0,77010.0,118211,442746.0,1692670.0,0.21,384614.39999999997,272114.4,New Regime,112499.99999999994
U0346,Gokul Gokhale,52,Chandrapur,878446,236749,10751,28310,44414,200000,58759,4838,New,288313,540133,80742.0,97826.0,54873.0,53272.0,69581.0,293981,648765.0,229681.0,0.74,20526.6,0.0,New Regime,20526.6
U0347,Bhavin Shroff,40,Jhansi,862052,283226,46218,22927,15474,100000,132040,5872,Old,190491,621561,57226.0,55155.0,78177.0,89406.0,62787.0,345888,688488.0,173564.0,0.8,36812.2,0.0,New Regime,36812.2
U0348,Anya Dubey,50,Meerut,2128096,230913,126649,1094,7037,200000,368,20037,Old,354817,1723279,52029.0,54810.0,70910.0,43079.0,58213.0,336638,613222.0,1514874.0,0.29,329483.69999999995,216983.7,New Regime,112499.99999999994
U0349,Heer Arya,40,Bally,747739,227404,7352,38892,28129,0,35010,11367,Old,85740,611999,85102.0,75505.0,94854.0,39959.0,28903.0,367139,693509.0,54230.0,0.93,34899.8,0.0,New Regime,34899.8
U0350,Indrajit Ravi,49,Kamarhati,872327,273134,88835,34172,42267,100000,35851,4299,Old,269573,552754,42127.0,81950.0,35275.0,65835.0,91472.0,228049,544024.0,328303.0,0.62,23050.800000000003,0.0,New Regime,23050.800000000003
U0351,Ojas Chad,44,Agra,434911,169863,97493,23324,13386,200000,122761,17357,Old,351560,33351,85267.0,85946.0,32644.0,32872.0,69225.0,309010,613512.0,-178601.0,1.41,0.0,0.0,Old Regime,0.0
U0352,Heer Bera,52,Anantapuram,2322135,276766,28927,20674,6221,100000,127152,7083,Old,162905,2109230,44109.0,55292.0,28106.0,23758.0,85775.0,114542,353198.0,1968937.0,0.15,445269.0,332769.0,New Regime,112500.0
U0353,Yuvraj  Kashyap,41,Thrissur,1378039,206104,101948,3982,23474,100000,78858,5494,Old,234898,1093141,101335.0,52324.0,77131.0,96784.0,27178.0,90651,446096.0,931943.0,0.32,140442.3,73971.15,New Regime,66471.15
U0354,Madhup Kanda,26,Ahmednagar,1299885,218918,29493,45283,40537,0,67005,11317,New,126630,1123255,82941.0,92095.0,44489.0,24945.0,90011.0,179239,509690.0,790195.0,0.39,149476.5,78488.25,New Regime,70988.25
U0355,Hunar Seshadri,25,Alappuzha,1008746,240546,31707,15790,49839,0,37493,19790,New,117126,841620,79707.0,50237.0,53212.0,34231.0,30026.0,306416,559607.0,449139.0,0.55,80824.0,39162.0,New Regime,41662.0
U0356,Indrans Singhal,40,Vasai-Virar,716915,94936,138368,12205,47124,0,10292,21534,New,219231,447684,89038.0,21905.0,53833.0,79838.0,27655.0,358859,637206.0,79709.0,0.89,0.0,0.0,Old Regime,0.0
U0357,Anay Choudhury,54,Morbi,899876,210866,35842,24338,21045,0,92377,3129,Old,84354,765522,47527.0,73232.0,34690.0,38110.0,43483.0,235378,473900.0,425976.0,0.53,65604.4,31552.2,New Regime,34052.2
U0358,Kanav Anne,36,Dharmavaram,2362165,242660,13261,12748,25783,200000,148279,104,New,251896,2060269,94739.0,27895.0,36929.0,94176.0,25848.0,230158,507080.0,1855085.0,0.21,430580.7,318080.69999999995,New Regime,112500.00000000006
U0359,Manikya Toor,29,Shivpuri,1011213,252056,76709,21097,40157,0,101735,7433,Old,145396,815817,47170.0,64115.0,50110.0,85109.0,41258.0,221130,508234.0,502979.0,0.5,75663.4,36581.7,New Regime,39081.7
U0360,Indrans Bains,29,Pali,1168734,231403,95985,3092,4922,200000,22912,7689,Old,311688,807046,77535.0,36215.0,65648.0,29753.0,61363.0,335948,607068.0,561666.0,0.52,73909.20000000001,35704.600000000006,New Regime,38204.600000000006
U0361,Kanav Biswas,51,Ichalkaranji,447057,275469,106616,22692,46407,200000,80771,3567,Old,379282,17775,98607.0,72307.0,93080.0,75886.0,39978.0,144200,520696.0,-73639.0,1.16,0.0,0.0,Old Regime,0.0
U0362,Kashvi Gola,47,Buxar,1716870,78141,67173,23862,22706,0,107293,20732,Old,134473,1532397,45076.0,22938.0,40794.0,72787.0,82043.0,185848,452760.0,1264110.0,0.26,272219.1,159719.1,New Regime,112499.99999999997
U0363,Taran Ganesh,33,Orai,2239433,190146,31781,24860,42771,0,99083,20774,New,120186,2069247,89816.0,44125.0,26852.0,30654.0,82661.0,186022,455334.0,1784099.0,0.2,433274.1,320774.1,New Regime,112500.0
U0364,Keya Sur,33,Durgapur,2426580,187478,13652,13971,32479,200000,113655,23195,Old,283297,2093283,49408.0,43193.0,28525.0,38043.0,29301.0,257691,451606.0,1974974.0,0.19,440484.89999999997,327984.9,New Regime,112499.99999999994
U0365,Rasha Ganesh,27,Nandyal,1108754,147359,5103,14616,5178,200000,97459,17565,Old,242462,816292,33222.0,38850.0,69883.0,50096.0,21772.0,336453,550777.0,557977.0,0.5,75758.4,36629.2,New Regime,39129.2
U0366,Dhanuk Ganguly,43,Anantapuram,2407954,173279,25500,4933,30022,0,136606,4644,New,65099,2292855,55014.0,46591.0,88487.0,26716.0,21837.0,142068,388182.0,2019772.0,0.16,500356.5,387856.5,New Regime,112500.0
U0367,Jivin Sampath,40,Jabalpur,544931,204363,100336,4926,15240,0,111695,14966,New,135468,359463,94606.0,52081.0,96051.0,53918.0,59799.0,241445,600266.0,-55335.0,1.1,0.0,0.0,Old Regime,0.0
U0368,Raghav Bali,40,Panihati,1892252,91568,113499,25763,26220,100000,34268,11330,New,276812,1565440,45704.0,62440.0,22592.0,28146.0,77816.0,244226,478186.0,1414066.0,0.25,282132.0,169632.0,New Regime,112500.0
U0369,Anahita Sridhar,27,Narasaraopet,801921,147539,149524,3969,36736,100000,107338,22257,Old,312486,439435,100505.0,86072.0,38829.0,31529.0,74015.0,217103,543618.0,258303.0,0.68,0.0,0.0,Old Regime,0.0
U0370,Kashvi Korpal,44,Mirzapur,2408960,96851,49393,35733,2716,0,26336,4394,New,92236,2266724,32789.0,89670.0,65089.0,84818.0,63852.0,304605,639483.0,1769477.0,0.27,492517.2,380017.19999999995,New Regime,112500.00000000006
U0371,Akarsh Grewal,48,Hajipur,660910,281014,47406,4319,16574,100000,3641,3534,Old,171833,439077,58109.0,45257.0,66115.0,66740.0,77690.0,283047,589898.0,71012.0,0.89,0.0,0.0,Old Regime,0.0
U0372,Jayant Sastry,46,Jhansi,487955,104823,63059,41743,46279,0,87132,22228,Old,173309,264646,39238.0,58779.0,52171.0,30928.0,92367.0,364929,643107.0,-155152.0,1.32,0.0,0.0,Old Regime,0.0
U0373,Nehmat Shankar,48,Durg,2337878,73312,147026,39876,17719,0,32959,22323,New,226944,2060934,54884.0,98064.0,45291.0,89085.0,53838.0,329768,668118.0,1669760.0,0.29,430780.2,318280.19999999995,New Regime,112500.00000000006
U0374,Advika Tata,25,Chandigarh,607990,224180,82722,41909,8181,0,144378,12388,New,145200,412790,65335.0,69844.0,52404.0,82211.0,39596.0,239741,545046.0,62944.0,0.9,0.0,0.0,Old Regime,0.0
U0375,Indrans Bhavsar,48,Tenali,2485259,247990,12356,20323,45763,0,74123,11319,New,89761,2345498,39051.0,66888.0,66746.0,90751.0,72674.0,174475,514779.0,1970480.0,0.21,516149.39999999997,403649.4,New Regime,112499.99999999994
U0376,Ishita Iyengar,44,Chapra,938884,215243,128128,16428,44066,0,21498,6475,Old,195097,693787,34043.0,18433.0,24179.0,65308.0,79900.0,82282,309622.0,629262.0,0.33,51257.4,0.0,New Regime,51257.4
U0377,Advik Tara,35,Warangal,2399652,222851,2187,34578,49530,0,70198,18158,Old,104453,2245199,83439.0,91790.0,43717.0,76666.0,90567.0,245696,634608.0,1765044.0,0.26,486059.7,373559.69999999995,New Regime,112500.00000000006
U0378,Kiaan Chaudry,41,Madhyamgram,1396261,249900,77243,20950,20213,0,27197,14728,Old,133134,1213127,69296.0,61510.0,39359.0,71818.0,75852.0,259510,578011.0,818250.0,0.41,176438.1,92625.4,New Regime,83812.70000000001
U0379,Samarth Mandal,32,Nizamabad,2105215,288387,35098,43041,6380,0,108775,12006,Old,96525,1958690,65440.0,62076.0,68284.0,93874.0,22890.0,300972,614264.0,1490951.0,0.29,400107.0,287607.0,New Regime,112500.0
U0380,Chirag Dass,28,Dehradun,1642845,148723,134678,41789,615,0,25032,24667,Old,201749,1391096,38222.0,63968.0,95176.0,44847.0,81434.0,242777,563002.0,1079843.0,0.34,229828.8,128219.20000000001,New Regime,101609.59999999998
U0381,Nitya Bath,30,Gurgaon,2346504,62411,57620,18293,463,200000,59624,16150,Old,292526,2003978,92878.0,77734.0,98997.0,78121.0,82729.0,248509,676759.0,1669745.0,0.29,413693.39999999997,301193.4,New Regime,112499.99999999994
U0382,Tiya Saha,32,Madanapalle,1306739,283893,126270,6364,31973,0,78177,446,New,165053,1091686,50664.0,84820.0,98558.0,59229.0,25301.0,288944,605972.0,700767.0,0.46,140005.8,73752.9,New Regime,66252.9
U0383,Aarush Vig,44,Tinsukia,2383851,299062,14387,35349,9158,0,41964,108,Old,59002,2274849,29850.0,78267.0,61877.0,71222.0,61252.0,199006,499012.0,1884839.0,0.21,494954.7,382454.69999999995,New Regime,112500.00000000006
U0384,Vanya Sangha,54,Katni,2396055,107009,69463,691,20651,100000,111030,3239,New,194044,2152011,93731.0,23494.0,69261.0,60360.0,71455.0,316440,630938.0,1765117.0,0.26,458103.3,345603.3,New Regime,112500.0
U0385,Lakshay Sama,27,Bhiwani,1705289,196494,133663,30062,3158,200000,54646,5931,New,372814,1282475,21809.0,97378.0,42693.0,87353.0,62374.0,284054,596836.0,1108453.0,0.35,197242.5,106495.0,New Regime,90747.5
U0386,Divit Chander,40,Guwahati,1890077,223540,91683,931,20008,0,81187,4053,New,116675,1723402,87141.0,63471.0,64527.0,97648.0,48859.0,392727,759450.0,1130627.0,0.4,329520.6,217020.59999999998,New Regime,112500.0
U0387,Myra Garg,54,Srikakulam,943351,82371,62061,45896,46202,100000,139608,13746,New,267905,625446,92826.0,88947.0,25095.0,30537.0,63050.0,380536,685283.0,258068.0,0.73,37589.2,0.0,New Regime,37589.2
U0388,Jayan Venkataraman,49,Suryapet,467642,107022,81257,31730,4938,100000,117399,20921,New,238846,178796,38371.0,59894.0,85614.0,43414.0,42290.0,87461,353725.0,113917.0,0.76,0.0,0.0,Old Regime,0.0
U0389,Taran Golla,27,Gwalior,490093,121229,61753,14226,38185,100000,56747,22745,Old,236909,203184,70831.0,74664.0,94606.0,77706.0,55090.0,180123,545969.0,-55876.0,1.11,0.0,0.0,Old Regime,0.0
U0390,Bhamini Joshi,49,Bidhannagar,1956182,149071,84774,13861,22388,0,45712,1245,Old,122268,1783914,71192.0,64503.0,24032.0,25730.0,40371.0,352660,570099.0,1386083.0,0.29,347674.19999999995,235174.2,New Regime,112499.99999999994
U0391,Sahil Kothari,53,Thrissur,617215,232268,142159,31301,8881,100000,137345,19104,Old,301445,265770,65807.0,32273.0,42963.0,84307.0,64564.0,228586,525769.0,91446.0,0.85,0.0,0.0,Old Regime,0.0
U0392,Bhavin Dewan,42,Bally,2403679,261426,23408,48243,5603,0,71820,13839,Old,91093,2262586,54956.0,48825.0,96119.0,26188.0,31404.0,311496,568914.0,1834765.0,0.24,491275.8,378775.8,New Regime,112500.0
U0393,Urvi Bhatt,38,Deoghar,2155856,146774,124116,22766,34980,100000,125342,24853,New,306715,1799141,26778.0,98061.0,92649.0,54177.0,50399.0,247860,569166.0,1586690.0,0.26,352242.3,239742.3,New Regime,112500.0
U0394,Jivika Venkatesh,42,Kozhikode,2132465,277482,131208,36174,22504,100000,91228,12856,New,302742,1779723,24694.0,48126.0,62381.0,67977.0,88089.0,286821,571716.0,1560749.0,0.27,346416.9,233916.9,New Regime,112500.00000000003
U0395,Ira Shanker,26,Gandhinagar,435954,76715,17413,41107,16766,0,74353,24125,New,99411,286543,79142.0,38210.0,51259.0,20070.0,99936.0,272121,565474.0,-129520.0,1.3,0.0,0.0,Old Regime,0.0
U0396,Romil Khare,46,Shahjahanpur,926861,77605,113650,17695,28386,200000,92091,5105,Old,364836,512025,38576.0,86479.0,76408.0,54203.0,66612.0,116027,438040.0,488821.0,0.47,14905.0,0.0,New Regime,14905.0
U0397,Neelofar Chacko,27,Satara,2444424,149853,59500,41347,11695,0,85914,2922,Old,115464,2278960,27813.0,99712.0,59181.0,52771.0,80631.0,253921,575087.0,1869337.0,0.24,496188.0,383688.0,New Regime,112500.0
U0398,Vaibhav Aggarwal,40,Naihati,1286040,81174,84514,3121,17796,200000,106718,2513,Old,307944,928096,41997.0,42741.0,82033.0,98826.0,30965.0,228930,530159.0,755881.0,0.41,98119.20000000001,49214.4,New Regime,48904.80000000001
U0399,Tushar Kata,53,Amaravati,722918,191028,56358,18257,42543,0,148199,2801,Old,119959,552959,61487.0,80660.0,62615.0,60843.0,41073.0,295234,600030.0,122888.0,0.83,23091.800000000003,0.0,New Regime,23091.800000000003
U0400,Mohanlal Gill,33,Thrissur,1472328,285516,66197,28164,14559,0,11539,13895,New,122815,1299513,95364.0,25426.0,43421.0,84535.0,29675.0,159003,439445.0,1032883.0,0.3,202353.9,109902.6,New Regime,92451.29999999999
U0401,Kartik Sridhar,28,Gandhinagar,516739,126373,76240,25491,38914,0,46219,6981,New,147626,319113,55575.0,27992.0,95437.0,81990.0,98369.0,263467,622713.0,-105974.0,1.21,0.0,0.0,Old Regime,0.0
U0402,Tejas Dhar,25,Kozhikode,2290969,119252,16322,23165,33139,200000,145764,8221,Old,280847,1960122,38146.0,22898.0,77208.0,38436.0,71401.0,119758,369404.0,1921565.0,0.16,400536.6,288036.6,New Regime,112500.0
U0403,Eva Bedi,28,Bikaner,1686585,243021,113053,48714,38333,0,13334,22886,Old,222986,1413599,43447.0,50278.0,95562.0,58495.0,88260.0,396456,732927.0,953658.0,0.43,236579.7,132719.8,New Regime,103859.90000000002
U0404,Yakshit Hegde,25,Katihar,1180316,243718,6968,3748,8802,0,7903,6038,New,25556,1104760,74067.0,17993.0,97916.0,46687.0,62138.0,162279,467836.0,712480.0,0.4,143928.0,75714.0,New Regime,68214.0
U0405,Lagan Kapur,38,Sambhal,1766853,120017,27518,33045,8307,0,146701,22613,New,91483,1625370,46627.0,47302.0,82256.0,44515.0,63015.0,95434,378774.0,1388079.0,0.21,300111.0,187611.0,New Regime,112500.0
U0406,Alisha Vaidya,45,Kishanganj,1414929,113037,51925,26553,40205,100000,58008,15082,New,233765,1131164,20797.0,18422.0,39251.0,37942.0,65370.0,275119,458668.0,956261.0,0.32,151849.2,79674.6,New Regime,72174.6
U0407,Hridaan Chaudhuri,40,Aizawl,1966847,139818,111900,44331,33214,100000,99318,14648,New,304093,1612754,27260.0,63638.0,31803.0,94917.0,46564.0,325754,590155.0,1376692.0,0.3,296326.19999999995,183826.2,New Regime,112499.99999999994
U0408,Kartik Ray,44,Bharatpur,1880035,56548,93422,30497,34159,0,141932,364,Old,158442,1671593,24113.0,59303.0,83735.0,23602.0,56274.0,163555,411172.0,1468863.0,0.22,313977.9,201477.9,New Regime,112500.00000000003
U0409,Jivika Mangal,48,Warangal,588456,166981,1700,31308,11516,0,148510,1800,New,46324,492132,93547.0,62824.0,97133.0,59580.0,72413.0,208379,592563.0,-4107.0,1.01,0.0,0.0,Old Regime,0.0
U0410,Kaira Kapur,32,Danapur,2406032,284213,93782,39560,29086,0,67300,14110,New,176538,2179494,37685.0,46464.0,25960.0,67739.0,60874.0,296992,533631.0,1872401.0,0.22,466348.2,353848.19999999995,New Regime,112500.00000000006
U0411,Arhaan Rajagopal,31,Coimbatore,628504,254366,23199,46686,48222,0,129263,5958,New,124065,454439,85510.0,54081.0,67931.0,43176.0,38522.0,319511,612333.0,16171.0,0.97,0.0,0.0,Old Regime,0.0
U0412,Tiya Sharaf,27,Tinsukia,2094693,290276,5520,10374,30480,0,20842,9096,New,55470,1989223,31612.0,88200.0,53916.0,43257.0,40870.0,256806,509127.0,1585566.0,0.24,409266.89999999997,296766.9,New Regime,112499.99999999994
U0413,Hansh Tara,41,Eluru,2444491,204249,109814,4675,44659,100000,42372,7436,Old,266584,2127907,72881.0,81796.0,48244.0,47934.0,62096.0,148803,467498.0,1976993.0,0.19,450872.1,338372.1,New Regime,112500.0
U0414,Sahil Kashyap,25,Kharagpur,1974486,74022,123364,1170,47766,0,114316,21177,Old,193477,1731009,97677.0,23428.0,78365.0,55582.0,36599.0,363456,654932.0,1319554.0,0.33,331802.69999999995,219302.7,New Regime,112499.99999999994
U0415,Indranil Bhalla,40,Madhyamgram,973044,156297,14955,41449,38737,0,98971,24544,Old,119685,803359,77773.0,83058.0,47616.0,75022.0,77961.0,304448,664887.0,308157.0,0.68,73171.8,35335.9,New Regime,37835.9
U0416,Jhanvi Tella,36,Durgapur,1489385,186614,144989,43485,9265,0,38744,12638,Old,210377,1229008,99177.0,58514.0,60116.0,49760.0,85381.0,255251,599540.0,889845.0,0.4,181202.4,95801.6,New Regime,85400.79999999999
U0417,Jiya Agarwal,51,Faridabad,1989589,272084,64925,12450,48629,200000,116082,179,Old,326183,1613406,43886.0,39717.0,58674.0,74630.0,76956.0,282514,575185.0,1414404.0,0.29,296521.8,184021.8,New Regime,112500.0
U0418,Ojas Suresh,43,Bhagalpur,1116756,277392,107216,10680,5454,200000,57442,3873,Old,327223,739533,31086.0,77640.0,49211.0,32136.0,24809.0,325404,539512.0,577244.0,0.48,60406.600000000006,28953.300000000003,New Regime,31453.300000000003
U0419,Jivin Sarin,46,Saharsa,451226,110428,70269,10068,35918,200000,129070,20344,New,336599,64627,27236.0,52941.0,50656.0,40380.0,44248.0,197961,406872.0,44354.0,0.9,0.0,0.0,Old Regime,0.0
U0420,Aaina Sampath,47,Hapur,1626476,203812,41458,35230,26181,0,85990,17570,New,120439,1456037,31547.0,43571.0,53392.0,34339.0,33947.0,382523,581288.0,1045188.0,0.36,249311.1,141207.4,New Regime,108103.70000000001
U0421,Neelofar Chaudry,46,Hyderabad,972212,109353,89037,46418,15386,0,121670,15455,New,166296,755916,59423.0,32217.0,88326.0,95814.0,63954.0,97297,433888.0,538324.0,0.45,63683.200000000004,30591.6,New Regime,33091.600000000006
U0422,Vedika Dubey,38,Haridwar,624137,271425,99977,26206,39182,0,106917,17157,New,182522,391615,32730.0,85872.0,97653.0,62909.0,88573.0,344155,709998.0,-85861.0,1.14,0.0,0.0,Old Regime,0.0
U0423,Urvi Sibal,54,Giridih,1900844,163132,43939,287,37425,0,3650,12797,Old,94448,1756396,48711.0,33464.0,36190.0,33851.0,47128.0,200234,393959.0,1506885.0,0.21,339418.8,226918.8,New Regime,112500.0
U0424,Aaina Atwal,30,Kavali,1329168,237604,29345,22337,43254,100000,45117,4460,New,199396,1079772,81197.0,80909.0,84375.0,85027.0,66442.0,124014,518372.0,810796.0,0.39,136431.6,71965.8,New Regime,64465.8
U0425,Shaan Kala,30,Bellary,763476,66052,110107,20666,24327,100000,91244,15316,Old,270416,443060,20533.0,43013.0,58939.0,66521.0,67182.0,323166,579197.0,184279.0,0.76,0.0,0.0,Old Regime,0.0
U0426,Lakshay Khare,37,Bhagalpur,1800283,150689,121866,1161,21181,200000,3190,352,New,344560,1405723,76269.0,75775.0,41963.0,63491.0,51712.0,258570,566271.0,1234012.0,0.31,234216.9,131144.6,New Regime,103072.29999999999
U0427,Mohanlal Cherian,43,Saharsa,2133309,228148,69166,49281,47662,200000,48113,23327,New,389436,1693873,61830.0,96438.0,54405.0,88493.0,23698.0,338864,663685.0,1469624.0,0.31,320661.9,208161.9,New Regime,112500.00000000003
U0428,Hiran Bail,46,Munger,1959161,234492,97406,35131,21452,0,139861,21586,New,175575,1733586,51349.0,55462.0,31811.0,84221.0,33190.0,353264,605290.0,1353871.0,0.31,332575.8,220075.8,New Regime,112500.0
U0429,Prerak Gour,32,Kharagpur,1091757,181743,49298,24535,38248,100000,32125,5344,Old,217425,824332,58407.0,51588.0,97914.0,44911.0,47624.0,364996,662644.0,429113.0,0.61,77366.4,37433.2,New Regime,39933.2
U0430,Madhup Dugar,51,Karimnagar,790719,50163,44942,32528,40801,0,130000,4507,New,122778,617941,98316.0,81990.0,31401.0,60789.0,81354.0,288559,638344.0,152375.0,0.81,36088.2,0.0,New Regime,36088.2
U0431,Ela Raman,51,Hapur,1927937,91424,3453,38751,33751,0,148531,4830,Old,80785,1797152,79078.0,27199.0,64321.0,95345.0,79766.0,171575,513645.0,1414292.0,0.27,351645.6,239145.59999999998,New Regime,112500.0
U0432,Tara Madan,26,Jodhpur,1549947,290610,102811,16527,21991,100000,111904,11220,Old,252549,1247398,40411.0,76947.0,95795.0,54679.0,56291.0,175040,497463.0,1052484.0,0.32,186719.4,99479.6,New Regime,87239.79999999999
U0433,Devansh Ravel,45,Mau,2453490,234816,54935,40975,41311,0,18768,117,New,137338,2266152,41566.0,43514.0,23122.0,51489.0,23685.0,228510,411457.0,2042033.0,0.17,492345.6,379845.6,New Regime,112500.0
U0434,Aaina Bajaj,54,Rajkot,1396121,251403,122439,23853,9916,0,81099,16865,Old,173073,1173048,76273.0,32578.0,56117.0,43149.0,64658.0,259587,533908.0,862213.0,0.38,164414.4,85957.2,New Regime,78457.2
U0435,Manikya Sarraf,25,Raiganj,1108362,191706,8328,14758,10143,0,87421,4287,Old,37516,1020846,32491.0,31204.0,96466.0,30643.0,26979.0,85744,306067.0,802295.0,0.28,118753.8,63126.899999999994,New Regime,55626.90000000001
U0436,Raunak Wable,52,Amravati,1276031,185870,15534,244,25855,100000,6895,23186,New,164819,1061212,39732.0,22488.0,98505.0,89293.0,71956.0,294892,616234.0,659797.0,0.48,130863.6,69181.8,New Regime,61681.8
U0437,Faiyaz Choudhury,39,Meerut,2438435,72420,85280,3178,15581,100000,71017,24682,New,228721,2159714,68164.0,63510.0,22835.0,28654.0,33672.0,384503,596048.0,1842387.0,0.24,460414.2,347914.19999999995,New Regime,112500.00000000006
U0438,Anvi Bhatnagar,25,Ongole,1670896,298115,36320,31831,1907,0,23932,4477,New,74535,1546361,35379.0,45004.0,33497.0,73132.0,25956.0,230871,451622.0,1219274.0,0.27,276408.3,163908.3,New Regime,112500.0
U0439,Anahita Ramakrishnan,29,Bihar Sharif,1459622,170575,49170,2176,29424,200000,21360,6533,New,287303,1122319,77179.0,54771.0,60327.0,60207.0,32259.0,304834,585566.0,874056.0,0.4,149195.7,78347.85,New Regime,70847.85
